0	وی	وی|وی	وی	وی|وی	N5|Ab	ضمیر فاعلی|اختصارات	
26	مهمان	مهمان|مه|مه	مهمان	مهمان|مه + مان|مه + مان	N1|N1+O|N1+O	اسم|اسم + ضمیر ملکی اول شخص جمع|اسم + ضمیر ملکی اول شخص جمع	
27	بیشتر	بیشتر|بیش|شتر	بیشتر	بیشتر|بیش + تر|بی + شتر	A0|A0+O|O+N1	صفت|صفت + علامت صفت تفضیلی|بی + اسم	
28	از	از	از	از	Pr	حرف اضافه	
29	یازده	یازده	یازده	یازده	O	عدد حرفی	
30	نفر	نفر	نفر	نفر	N1	اسم	
31	نباشد	باش	بود	ن + باش + د	V+O	فعل حال التزامی منفی+سوم شخص مفرد	
32	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
33	با	با	با	با	Pr	حرف اضافه	
34	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
35	بشود	شود|شو	شد	ب + شود|ب + شو + د	O+N1|V+O	ب + اسم|فعل حال التزامی+سوم شخص مفرد	
36	دوازده	دوازده	دوازده	دوازده	O	عدد حرفی	
37	نفر	نفر	نفر	نفر	N1	اسم	
38	.	.	.	.	Si	علامت	

0	گفتم	گفت|گفت|گفت	گفت	گفت + م|گفت + م|گفت + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
1	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
2	بهتر	بهتر	بهتر	بهتر	A0	صفت	
3	می‌دانی	میدانی|دان|می|می	دانست	میدانی|می + دان + ی|می + دان + ی|می + دان + ی	A0|V+O|N1+O+O|N1+O+O	صفت|فعل حال اخباری+دوم شخص مفرد|اسم + دان + ی|اسم + دان + ی	
4	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
5	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
6	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
7	شب	شب	شب	شب	N1	اسم	
8	عیدی	عیدی|عید	عید	عیدی|عید + ی	N1|N1+O	اسم|اسم + ی	
9	مالیه	مالیه|مالی	مالیه	مالیه|مالی + ه	N1|A0+O	اسم|صفت + ه	
10	از	از	از	از	Pr	حرف اضافه	
11	چه	چه|چه|چه	چه	چه|چه|چه	NA|C0|A0	ضمیر پرسشی|حرف ربط|صفت	
12	قراراست	قراراست	قراراست	قراراست	O	_
13	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
14	بودجه	بودجه	بودجه	بودجه	N1	اسم	
15	ابدن	ابدن	ابدن	ابدن	O	_
16	اجازه‌ی	اجازه	اجازه	اجازه + ی	N1+O	اسم + ی	
17	خریدن	خرید|خر	خریدن	خرید + ن|خر + ید + ن	V2+O|V1+V+O	بن ماضی + ن|بن مضارع + فعل دوم شخص جمع + ن	
18	خرت‌و‌پرت	خرت و پرت	خرت‌و‌پرت	خرت و پرت	O	_
19	تازه	تازه|تاز	تازه	تازه|تاز + ه	A0|V1+O	صفت|بن مضارع + ه	
20	نمی‌دهد	ده	داد	نمی + ده + د	V+O	فعل حال اخباری منفی+سوم شخص مفرد	
21	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
22	دوستان	دوست	دوستان	دوست + ان	N1+O	اسم + ان	
23	هم	هم|هم|هم	هم	هم|هم|هم	Ad|C0|O	قید|حرف ربط|ضمیر مشترک/متقابل	
24	از	از	از	از	Pr	حرف اضافه	
25	بیست	بیست	بیست	بیست	O	عدد حرفی	
26	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
27	سه	سه	سه	سه	O	عدد حرفی	
28	چهار	چهار	چهار	چهار	O	عدد حرفی	
29	نفر	نفر	نفر	نفر	N1	اسم	
30	کم‌تر	کم	کم‌تر	کم + تر	A0+O	صفت + علامت صفت تفضیلی	
31	نمی‌شوند	شو	شد	نمی + شو + ند	V+O	فعل حال اخباری منفی+سوم شخص جمع	
32	.	.	.	.	Si	علامت	

0	گفت	گفت|گفت	گفت	گفت|گفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
1	یک	یک	یک	یک	O	عدد حرفی	
2	بر	بر|بر|بر|بر	بر	بر|بر|بر|بر	Pr|V|VPr|N1	حرف اضافه|فعل امر مثبت|پیشوند فعل|اسم	
3	‌نره‌خر	نره خر	‌نره‌خر	نره خر	O	_
4	گردن‌کلفت	گردن‌کلفت	گردن‌کلفت	گردن‌کلفت	A0	صفت	
5	را	را	را	را	Po	حرف اضافه پسین	
6	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
7	نمی‌شود	شو	شد	نمی + شو + د	V+O	فعل حال اخباری منفی+سوم شخص مفرد	
8	وعده‌	وعده	وعده	وعده	N1	اسم	
9	گرفت	گرفت|گرفت	گرفت	گرفت|گرفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
10	.	.	.	.	Si	علامت	

0	تنها	تنها|تن|تن	تنها	تنها|تن + ها|تن + ها	A0|N1+Pl|N1+Pl	صفت|اسم + علامت جمع|اسم + علامت جمع	
1	همان	همان|همان|هم	همان	همان|همان|هم + ان	A1|N6|Ad+O	صفت اشاره|ضمیر اشاره|قید + ان	
2	رتبه‌های	رتبه	رتبه	رتبه + ها + ی	N1+Pl+O	اسم + علامت جمع + ی	
3	بالا	بالا|بال	بالا	بالا|بال + ا	A0|O+O	صفت|ریشه مضارع + ا	
4	را	را	را	را	Po	حرف اضافه پسین	
5	وعده‌بگیر	وعده بگیر	وعده‌بگیر	وعده بگیر	O	_
6	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
7	مابقی	مابقی	مابقی	مابقی	N1	اسم	
8	را	را	را	را	Po	حرف اضافه پسین	
9	نقداً	نقداً	نقدا	نقداً	Ad	قید	
10	خط‌بکش	خطب	خط‌بکش	خطب + ک + ش	N1+O+O	اسم + ک + ضمیر ملکی سوم شخص مفرد	
11	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
12	بگذار	گذار|گذار	گذاشت	ب + گذار|ب + گذار	V|O+N1	فعل امر مثبت|ب + اسم	
13	‌سماق‌	سماق	‌سماق‌	سماق	N1	اسم	
14	بمکند	مک|بم|مک	بمکند	ب + مک + ند|بم + ک + ند|ب + مک + ند	V+O|A0+O+V|O+N1+V	فعل حال التزامی+سوم شخص جمع|صفت + ک + فعل سوم شخص جمع|ب + اسم + فعل سوم شخص جمع	
15	.	.	.	.	Si	علامت	

0	گفتم	گفت|گفت|گفت	گفت	گفت + م|گفت + م|گفت + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
1	ای	ای|ای	ای	ای|ای	Intj|Ab	صوت|اختصارات	
2	بابا	بابا|بابا	بابا	بابا|بابا	N1|Sp	اسم|شاخص	
3	،	،	،	،	Si	علامت	
4	خدا	خدا	خدا	خدا	N1	اسم	
5	را	را	را	را	Po	حرف اضافه پسین	
6	خوش	خوش	خوش	خوش	A0	صفت	
7	نمی‌آید	نم	آمد	نم + ی + اید	N1+O+V	اسم + ی + فعل دوم شخص جمع	
8	.	.	.	.	Si	علامت	

0	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
1	بدبخت‌ها	بدبخت	بدبخت	بدبخت + ها	A0+Pl	صفت + علامت جمع	
2	سال	سال	سال	سال	N1	اسم	
3	آزگار	آزگار|آز	آزگار	آزگار|آز + گار	A0|N1+O	صفت|اسم + گار	
4	یک	یک	یک	یک	O	عدد حرفی	
5	بار	بار|بار	بار	بار|بار	V|N1	فعل امر مثبت|اسم	
6	برایشان	برای|برا|بر	برایشان	برای + شان|برا + ی + شان|بر + ا + ی + شان	Pr+O|A0+O|O+O+O+O	حرف اضافه + ضمیر ملکی سوم شخص جمع|صفت + ضمیر ملکی سوم شخص جمع|ریشه مضارع + ا + ی + ضمیر ملکی سوم شخص جمع	
7	چنین	چنین	چنین	چنین	A2	صفت مبهم	
8	پایی	پایی|پا	پایی	پایی|پا + یی	A0|N1+O	صفت|اسم + یی	
9	می‌افتد	افت	افتاد	می + افت + د	V+O	فعل حال اخباری+سوم شخص مفرد	
10	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
11	شکم‌ها	شکم	شکم	شکم + ها	N1+Pl	اسم + علامت جمع	
12	را	را	را	را	Po	حرف اضافه پسین	
13	مدتی	مدت	مدت	مدت + ی	N1+O	اسم + ی	
14	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
15	صابون‌	صابون	صابون	صابون	N1	اسم	
16	زده‌اند	زده|زد|زد	زد	زده + اند|زد + ه + اند|زد + ه + اند	A0+V|V+O|N1+O+V	صفت + فعل سوم شخص جمع|فعل ماضی نقلی+سوم شخص جمع|اسم + ه + فعل سوم شخص جمع	
16	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
17	کباب	کباب	کباب	کباب	N1	اسم	
18	غاز	غاز	غاز	غاز	N1	اسم	
19	بخورند	خورند|بخور|بخور|خور	خورد	ب + خورند|بخور + ند|بخور + ند|ب + خور + ند	O+A0|N1+V|A0+V|V+O	ب + صفت|اسم + فعل سوم شخص جمع|صفت + فعل سوم شخص جمع|فعل حال التزامی+سوم شخص جمع	
20	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
21	ساعت‌شماری	ساعت‌شماری	ساعت‌شماری	ساعت‌شماری	N1	اسم	
22	می‌کنند	کن|کن	کرد	می + کن + ند|می + کن + ند	V+O|V+O	فعل حال اخباری+سوم شخص جمع|فعل حال اخباری+سوم شخص جمع	
23	.	.	.	.	Si	علامت	

0	اگر	اگر	اگر	اگر	C0	حرف ربط	
1	از	از	از	از	Pr	حرف اضافه	
2	زیرش	زیر	زیر	زیر + ش	A0+O	صفت + ضمیر ملکی سوم شخص مفرد	
3	دربروم	دررو	دربروم	ب + دررو + م	V+O	فعل حال التزامی+اول شخص مفرد	
4	چشمم	چشم|چشم|چش	چشم	چشم + م|چشم + م|چش + م + م	N1+O|N1+V|V+O	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل مضارع ساده+اول شخص مفرد	
5	را	را	را	را	Po	حرف اضافه پسین	
6	درخواهند‌	در|در|در	درخواهند‌	در + خواه + ند|در + خواه + ند|در + خواه + ند	V1+O+V|N1+O+V|N1+O+V	بن مضارع + خواه + فعل سوم شخص جمع|اسم + خواه + فعل سوم شخص جمع|اسم + خواه + فعل سوم شخص جمع	
7	آورد	آورد|آور	آورد	آورد|آور + د	V+O|V+O	فعل ماضی ساده+سوم شخص مفرد|فعل مضارع ساده+سوم شخص مفرد	
8	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
9	حالا	حالا	حالا	حالا	Ad	قید	
10	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
11	خودمانیم	خود	خودمانیم	خود + مان + یم	N1+O+V	اسم + ضمیر ملکی اول شخص جمع + فعل اول شخص جمع	
12	،	،	،	،	Si	علامت	
13	حق	حق|حق	حق	حق|حق	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
14	هم	هم|هم|هم	هم	هم|هم|هم	Ad|C0|O	قید|حرف ربط|ضمیر مشترک/متقابل	
15	دارند	دار|دار|دار	داشت	دار + ند|دار + ند|دار + ند	V+O|N1+V|V5+V	فعل مضارع ساده+سوم شخص جمع|اسم + فعل سوم شخص جمع|فعل کمکی + فعل سوم شخص جمع	
16	.	.	.	.	Si	علامت	

0	چطور	چطور|چطور	چطور	چطور|چطور	A0|Ad	صفت|قید	
1	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
2	از	از	از	از	Pr	حرف اضافه	
3	منزل	منزل	منزل	منزل	N1	اسم	
4	یکی	یکی|یک	یک	یکی|یک + ی	A2|O+O	صفت مبهم|عدد حرفی + ی	
5	از	از	از	از	Pr	حرف اضافه	
6	دوستان	دوست	دوستان	دوست + ان	N1+O	اسم + ان	
7	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
8	آشنایان	آشنا	آشنا	آشنا	O	_
9	یک	یک	یک	یک	O	عدد حرفی	
10	‌دست	دست|دست	‌دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
11	دیگر	دیگر|دیگر|دی	دیگر	دیگر|دیگر|دی + گر	Ad|A2|N1+O	قید|صفت مبهم|اسم + گر	
12	ظرف	ظرف	ظرف	ظرف	N1	اسم	
13	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
14	لوازم	لوازم	لوازم	لوازم	N1	اسم	
15	عاریه	عاریه|عاری	عاریه	عاریه|عاری + ه	A0|A0+O	صفت|صفت + ه	
16	بگیریم	گیریم|بگیر|گیر|گیر|گیر	گرفت	ب + گیریم|بگیر + یم|ب + گیر + یم|ب + گیر + ی + م|ب + گیر + یم	O+N1|A0+V|V+O|V+O|O+A0+V	ب + اسم|صفت + فعل اول شخص جمع|فعل حال التزامی+اول شخص جمع|فعل حال التزامی+دوم شخص مفرد|ب + صفت + فعل اول شخص جمع	
17	.	.	.	.	Si	علامت	

0	اینک	اینک	اینک	اینک	Ad	قید	
1	روز	روز	روز	روز	N1	اسم	
2	دوم	دوم|دو|دو|دو	دوم	دوم|دو + م|دو + م|دو + م	A0|V+O|N1+O|N1+V	صفت|فعل مضارع ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	عید	عید	عید	عید	N1	اسم	
4	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
5	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
6	تدارک	تدارک	تدارک	تدارک	N1	اسم	
7	پذیرایی	پذیرایی|پذیرا|پذیر	پذیرایی	پذیرایی|پذیرا + یی|پذیر + ا + یی	N1|A0+O|O+O+O	اسم|صفت + یی|ریشه مضارع + ا + یی	
8	از	از	از	از	Pr	حرف اضافه	
9	هرجهت	هرجهت	هرجهت	هرجهت	O	_
11	دیده	دیده|دید|دید	دیده	دیده|دید + ه|دید + ه	N1|O+O|N1+O	اسم|ریشه ماضی + ه|اسم + ه	
12	شده است	شد	شده است	شد + ه + است	V+O	فعل ماضی نقلی+سوم شخص مفرد	
13	.	.	.	.	Si	علامت	

0	علاوه‌بر	علاوه‌بر	علاوه‌بر	علاوه‌بر	Pr1	حرف اضافه گروهی	
1	غاز	غاز	غاز	غاز	N1	اسم	
2	معهود	معهود	معهود	معهود	A0	صفت	
3	،	،	،	،	Si	علامت	
4	آش	اش	آش	اش	Ab	اختصارات	
5	جو	جو|جو|جو	جو	جو|جو|جو	V|N1|N1	فعل امر مثبت|اسم|اسم	
6	اعلا	اعلا	اعلا	اعلا	A0	صفت	
7	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
8	کباب	کباب	کباب	کباب	N1	اسم	
9	بره‌ی	بره|بره|بر|بر	بره	بره + ی|بره + ی|بر + ه + ی|بر + ه + ی	N1+O|N1+O|V1+O+O|N1+O+O	اسم + ی|اسم + ی|بن مضارع + ه + ی|اسم + ه + ی	
10	ممتاز	ممتاز	ممتاز	ممتاز	A0	صفت	
11	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
12	دو	دو|دو|دو	دو	دو|دو|دو	O|V|N1	عدد حرفی|فعل امر مثبت|اسم	
13	رنگ	رنگ	رنگ	رنگ	N1	اسم	
14	پلو	پلو	پلو	پلو	N1	اسم	
15	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
16	چند	چند	چند	چند	NA	ضمیر پرسشی	
17	جور	جور|جور	جور	جور|جور	A0|N1	صفت|اسم	
18	خورش	خورش|خور	خورش	خورش|خور + ش	N1|V+O	اسم|فعل مضارع ساده+سوم شخص مفرد	
19	با	با	با	با	Pr	حرف اضافه	
20	تمام	تمام|تمام	تمام	تمام|تمام	A0|N9	صفت|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
21	مخلفات	مخلفات	مخلفات	مخلفات	N1	اسم	
22	‌روبه‌راه	روبه‌راه	‌روبه‌راه	روبه‌راه	A0	صفت	
23	‌شده‌است	شد	‌شده‌است	شد + ه + است	V+O	فعل ماضی نقلی+سوم شخص مفرد	
24	.	.	.	.	Si	علامت	

0	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
1	تختخواب	تختخواب	تختخواب	تختخواب	N1	اسم	
2	گرم	گرم|گرم|گرم|گر|گر|گر	گرم	گرم|گرم|گرم|گر + م|گر + م|گر + م	A0|N1|N1|V+O|N1+O|N1+V	صفت|اسم|اسم|فعل مضارع ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
4	نرم	نرم|نرم|رم|نر|نر	نرم	نرم|نرم|ن + رم|نر + م|نر + م	A0|N1|V|A0+O|A0+V	صفت|اسم|فعل امر منفی|صفت + ضمیر ملکی اول شخص مفرد|صفت + فعل اول شخص مفرد	
5	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
6	تازه‌ای	تازه|تاز	تازه	تازه + ای|تاز + ه + ای	A0+O|V1+O+O	صفت + ای|بن مضارع + ه + ای	
7	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
8	از	از	از	از	Pr	حرف اضافه	
9	جمله‌ی	جمله|جمل	جمله	جمله + ی|جمل + ه + ی	N1+O|N1+O+O	اسم + ی|اسم + ه + ی	
10	اسباب	اسباب	اسباب	اسباب	N1	اسم	
11	جهاز	جهاز	جهاز	جهاز	N1	اسم	
12	خانم	خانم|خانم|خان|خان	خانم	خانم|خانم|خان + م|خان + م	N1|Sp|N1+O|N1+V	اسم|شاخص|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
13	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
14	لم	لم|لم|لم	لم	لم|لم|لم	V|N1|N1	فعل امر مثبت|اسم|اسم	
15	داده	داده|داد|داد	داده	داده|داد + ه|داد + ه	N1|O+O|N1+O	اسم|ریشه ماضی + ه|اسم + ه	
16	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
17	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
18	تفریح	تفریح	تفریح	تفریح	N1	اسم	
19	تمام	تمام|تمام	تمام	تمام|تمام	A0|N9	صفت|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
20	مشغول	مشغول	مشغول	مشغول	A0	صفت	
21	خواندن	خواند	خواندن	خواند + ن	V2+O	بن ماضی + ن	
22	حکایت‌های	حکایت	حکایت	حکایت + ها + ی	N1+Pl+O	اسم + علامت جمع + ی	
23	بی‌نظیر	بی‌نظیر	بی‌نظیر	بی‌نظیر	A0	صفت	
24	صادق	صادق	صادق	صادق	A0	صفت	
25	هدایت	هدایت	هدایت	هدایت	N1	اسم	
26	بودم	بود|بود|بود|بود|ود|ود	بود	بود + م|بود + م|بود + م|بود + م|ب + ود + م|ب + ود + م	V+O|N1+O|N1+V|V+O|O+N1+O|O+N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل ماضی ساده+اول شخص مفرد|ب + اسم + ضمیر ملکی اول شخص مفرد|ب + اسم + فعل اول شخص مفرد	
27	.	.	.	.	Si	علامت	

0	درست	درست|درس	درست	درست|درس + ت	A0|N1+O	صفت|اسم + ضمیر ملکی دوم شخص مفرد	
1	کیفور	کیفور	کیفور	کیفور	A0	صفت	
2	شده بودم	شد|شد	شده بودم	شد + ه + بود + م|شد + ه + بود + م	V3+O+O+O|V3+O+O+V	فعل اسنادی + ه + بود + ضمیر ملکی اول شخص مفرد|فعل اسنادی + ه + بود + فعل اول شخص مفرد	
3	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
4	عیالم	عیال|عیال	عیال	عیال + م|عیال + م	N1+O|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
5	وارد	وارد	وارد	وارد	N1	اسم	
6	شد	شد	شد	شد	V+O	فعل ماضی ساده+سوم شخص مفرد	
7	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
8	گفت	گفت|گفت	گفت	گفت|گفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
9	جوان	جوان	جوان	جوان	A0	صفت	
10	دیلاقی	دیلاق	دیلاق	دیلاق + ی	A0+O	صفت + ی	
11	‌‌مصطفی‌نام	مصطفی نام	‌‌مصطفی‌نام	مصطفی نام	O	_
12	آمده	امد	آمده	امد + ه	N1+O	اسم + ه	
13	می‌گوید	گو	گفت	می + گو + ید	V+O	فعل حال اخباری+دوم شخص جمع	
14	پسرعموی	پسرعمو	پسرعموی	پسرعمو + ی	N1+O	اسم + ی	
15	تنی	تنی|تن|تن|تن	تنی	تنی|تن + ی|تن + ی|تن + ی	A0|V+O|N1+O|N1+O	صفت|فعل مضارع ساده+دوم شخص مفرد|اسم + ی|اسم + ی	
16	تو	تو|تو|تو	تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم	
17	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
18	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
19	برای	برای|برا|بر	برای	برای|برا + ی|بر + ا + ی	Pr|A0+O|O+O+O	حرف اضافه|صفت + ی|ریشه مضارع + ا + ی	
20	عید	عید	عید	عید	N1	اسم	
21	مبارکی	مبارکی|مبارک	مبارک	مبارکی|مبارک + ی	N1|A0+O	اسم|صفت + ی	
22	شرفیاب	شرفیاب	شرفیاب	شرفیاب	A0	صفت	
23	شده است	شد	شده است	شد + ه + است	V+O	فعل ماضی نقلی+سوم شخص مفرد	
24	.	.	.	.	Si	علامت	

0	مصطفی	مصطفی	مصطفی	مصطفی	N3	اسم خاص اشخاص	
1	پسر	پسر	پسر	پسر	N1	اسم	
3	عموی	عمو	عمو	عمو + ی	N1+O	اسم + ی	
4	دختر	دختر	دختر	دختر	N1	اسم	
5	دایی	دایی|دایی	دایی	دایی|دایی	N1|Sp	اسم|شاخص	
6	خاله	خاله|خاله|خال	خاله	خاله|خاله|خال + ه	N1|Sp|N1+O	اسم|شاخص|اسم + ه	
7	مادرم	مادر|مادر	مادر	مادر + م|مادر + م	N1+O|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
8	می‌شد	شد	شد	می + شد	V+O	فعل ماضی استمراری+سوم شخص مفرد	
0	.	.	.	.	Si	علامت	

0	جوانی	جوانی|جوان	جوان	جوانی|جوان + ی	N1|A0+O	اسم|صفت + ی	
1	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
2	سن	سن|سن	سن	سن|سن	N1|N1	اسم|اسم	
3	بیست	بیست	بیست	بیست	O	عدد حرفی	
4	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
5	پنج	پنج	پنج	پنج	O	عدد حرفی	
6	یا	یا|یا	یا	یا|یا	C0|Intj	حرف ربط|صوت	
7	بیست	بیست	بیست	بیست	O	عدد حرفی	
8	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
9	شش	شش|شش	شش	شش|شش	O|N1	عدد حرفی|اسم	
10	.	.	.	.	Si	علامت	

0	لات‌ولوت	لات‌ولوت	لات‌ولوت	لات‌ولوت	A0	صفت	
1	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
2	آسمان‌جل	آسمان جل	آسمان‌جل	آسمان جل	O	_
3	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
4	بی‌دست‌وپا	بی‌دست‌وپا	بی‌دست‌وپا	بی‌دست‌وپا	A0	صفت	
5	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
6	پخمه	پخمه|پخم	پخمه	پخمه|پخم + ه	A0|N1+O	صفت|اسم + ه	
7	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
8	گاگول	گاگول	گاگول	گاگول	O	_
9	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
10	تا	تا|تا|تا	تا	تا|تا|تا	Pr|C0|Ab	حرف اضافه|حرف ربط|اختصارات	
11	بخواهی	خواه|خواه|خواه	خواست	ب + خواه + ی|ب + خواه + ی|ب + خواه + ی	V+O|O+Ad+O|O+V5+O	فعل حال التزامی+دوم شخص مفرد|ب + قید + ی|ب + فعل کمکی + ی	
12	بدریخت	بدریخت	بدریخت	بدریخت	A0	صفت	
13	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
14	بدقواره	بدقواره|دق	بدقواره	بدقواره|ب + دق + واره	A0|O+N1+O	صفت|ب + اسم + واره	
15	.	.	.	.	Si	علامت	

0	هروقت‌	هروقت	هروقت‌	هروقت	O	_
1	می‌خواست	خواست|خواست	خواست	می + خواست|می + خواست	V+O|O+V5	فعل ماضی استمراری+سوم شخص مفرد|می + فعل کمکی	
2	حرفی	حرفی|حرف|حرف	حرف	حرفی|حرف + ی|حرف + ی	A0|N1+O|N1+O	صفت|اسم + ی|اسم + ی	
3	بزند	زن|بز	زد	ب + زن + د|بز + ند	V+O|N1+V	فعل حال التزامی+سوم شخص مفرد|اسم + فعل سوم شخص جمع	
4	،	،	،	،	Si	علامت	
5	رنگ	رنگ	رنگ	رنگ	N1	اسم	
6	می‌گذاشت	گذاشت	گذاشت	می + گذاشت	V+O	فعل ماضی استمراری+سوم شخص مفرد	
7	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
8	رنگ	رنگ	رنگ	رنگ	N1	اسم	
